,date,Auto-test,Isolement,Symptômes,Contagion,Fièvre,Contact tracing,Autotests COVID,Essoufflement,Maux de tête,Toux,Système immunitaire,Diarrhée,Urgences,Fatigue,Dépression,Hôpital,Variant omicron,Anxiété,Gamma,Soins à domicile,Voyages,Green Pass,Télétravail,Coronavirus,Soins intensifs,Tests PCR,Tests antigéniques,Certificat sanitaire,Ventilation,Perte de goût,Frontières,Quarantaine,Restrictions,Distanciation sociale,Alpha,Chômage,Gel hydroalcoolique,Réanimation,Aéroports,region,region name
78,2021-10-31,0.0,4,43,14,32,0.0,0.0,46,0,52,54,66,53,59,83,51,0,30,71,0.0,75,0.0,23,5,0.0,23.0,0.0,0,47,0.0,10,37,14,0,78,0,0,0,0,K,Languedoc_Roussillon
79,2021-11-07,42.0,4,47,17,32,0.0,0.0,56,0,65,26,85,38,48,64,47,0,17,77,0.0,46,0.0,9,5,0.0,29.0,0.0,0,58,0.0,15,0,8,0,41,37,0,22,42,K,Languedoc_Roussillon
80,2021-11-14,0.0,0,58,25,47,0.0,0.0,0,0,54,100,40,48,100,38,55,0,11,54,0.0,67,0.0,12,7,0.0,0.0,44.0,0,62,0.0,6,0,8,0,98,24,0,22,0,K,Languedoc_Roussillon
81,2021-11-21,0.0,10,61,32,30,0.0,0.0,0,24,71,0,84,69,69,59,47,8,0,62,0.0,51,0.0,11,7,0.0,35.0,0.0,0,26,0.0,34,12,23,0,81,14,4,16,0,K,Languedoc_Roussillon
82,2021-11-28,0.0,14,62,57,47,45.0,35.0,23,14,81,37,76,45,35,52,62,100,12,36,40.0,41,0.0,17,9,0.0,0.0,0.0,59,35,0.0,41,0,23,0,65,0,0,35,0,K,Languedoc_Roussillon
83,2021-12-05,0.0,14,58,38,58,0.0,0.0,0,0,79,0,78,44,55,76,64,51,30,95,0.0,60,0.0,47,8,0.0,74.0,0.0,39,94,0.0,18,16,25,47,55,23,5,26,0,K,Languedoc_Roussillon
84,2021-12-12,69.0,20,71,41,77,0.0,0.0,24,0,100,83,49,46,75,45,70,46,0,82,0.0,30,0.0,16,8,0.0,62.0,0.0,29,58,0.0,10,43,34,95,75,28,12,23,51,K,Languedoc_Roussillon
85,2021-12-19,0.0,26,58,87,71,0.0,100.0,44,59,99,0,67,51,62,44,56,53,0,57,0.0,40,0.0,34,9,100.0,46.0,0.0,0,57,0.0,0,20,37,0,36,30,0,57,0,K,Languedoc_Roussillon
86,2021-12-26,0.0,62,92,94,62,0.0,0.0,0,0,74,0,73,100,54,29,45,33,41,38,71.0,61,33.0,100,11,0.0,34.0,40.0,44,0,0.0,8,27,57,0,84,36,0,93,0,K,Languedoc_Roussillon
87,2022-01-02,0.0,100,95,100,87,0.0,0.0,0,21,60,0,100,47,61,36,43,43,33,48,0.0,59,0.0,68,8,0.0,34.0,0.0,0,59,0.0,0,13,37,0,63,54,17,91,0,K,Languedoc_Roussillon
88,2022-01-09,100.0,47,100,50,36,56.0,39.0,0,30,61,76,71,85,76,59,71,29,21,50,0.0,62,26.0,32,8,0.0,0.0,0.0,48,84,0.0,14,0,8,0,77,33,14,22,0,K,Languedoc_Roussillon
89,2022-01-16,75.0,60,76,37,92,0.0,0.0,0,46,65,27,72,33,96,54,63,41,0,34,64.0,53,0.0,79,7,32.0,25.0,94.0,70,77,0.0,15,35,43,0,99,27,9,30,25,K,Languedoc_Roussillon
90,2022-01-23,0.0,64,85,39,50,20.0,0.0,0,54,73,30,53,33,80,38,88,25,40,22,0.0,83,40.0,24,5,65.0,25.0,0.0,61,0,60.0,26,33,16,0,99,39,0,0,43,K,Languedoc_Roussillon
91,2022-01-30,0.0,42,70,21,36,0.0,0.0,35,23,76,0,61,92,83,33,100,6,85,59,0.0,62,0.0,37,5,0.0,22.0,0.0,100,42,80.0,13,11,39,0,81,35,5,27,66,K,Languedoc_Roussillon
92,2022-02-06,0.0,40,56,31,35,0.0,0.0,0,25,50,27,60,48,71,61,72,16,0,46,0.0,100,0.0,49,5,0.0,0.0,0.0,31,50,0.0,18,0,21,50,85,24,7,0,0,K,Languedoc_Roussillon
93,2022-02-13,0.0,15,66,20,66,0.0,0.0,50,24,38,0,96,65,68,18,61,5,32,58,0.0,78,17.0,26,4,0.0,0.0,0.0,0,54,0.0,16,20,12,0,71,22,5,0,0,K,Languedoc_Roussillon
94,2022-02-20,0.0,10,54,39,60,0.0,23.0,0,15,53,0,68,65,54,40,49,0,31,70,0.0,67,17.0,20,3,0.0,0.0,29.0,0,59,32.0,22,9,20,0,67,29,0,38,0,K,Languedoc_Roussillon
95,2022-02-27,0.0,9,61,6,48,19.0,0.0,33,10,40,0,69,46,61,66,57,0,40,43,40.0,61,0.0,32,3,0.0,0.0,97.0,73,27,33.0,12,0,29,0,65,30,0,0,0,K,Languedoc_Roussillon
96,2022-03-06,24.0,11,47,34,50,0.0,17.0,47,42,33,27,57,47,64,52,73,12,0,49,0.0,55,0.0,25,3,0.0,0.0,0.0,0,83,0.0,14,49,11,0,67,25,0,25,0,K,Languedoc_Roussillon
97,2022-03-13,0.0,17,52,18,79,0.0,14.0,24,20,49,0,68,29,70,46,70,11,28,41,0.0,68,50.0,21,3,0.0,0.0,30.0,0,68,0.0,16,13,10,0,71,38,3,43,0,K,Languedoc_Roussillon
98,2022-03-20,0.0,24,66,53,72,0.0,0.0,0,0,59,25,73,43,81,52,64,0,36,32,36.0,80,0.0,0,3,0.0,0.0,30.0,0,54,100.0,7,15,12,0,71,34,0,30,0,K,Languedoc_Roussillon
99,2022-03-27,27.0,29,79,48,65,16.0,0.0,15,17,64,0,64,54,88,15,64,0,27,49,18.0,61,0.0,13,3,0.0,16.0,0.0,0,23,38.0,12,0,13,0,44,35,0,0,22,K,Languedoc_Roussillon
100,2022-04-03,0.0,23,80,73,100,25.0,0.0,0,0,60,40,88,34,82,61,67,9,30,49,0.0,82,24.0,23,3,0.0,0.0,0.0,0,52,0.0,16,0,12,0,77,36,11,0,0,K,Languedoc_Roussillon
101,2022-04-10,0.0,16,77,47,55,47.0,0.0,25,0,59,0,42,55,71,91,46,9,19,68,0.0,49,57.0,21,2,23.0,16.0,0.0,0,32,0.0,5,21,0,0,95,24,5,21,0,K,Languedoc_Roussillon
102,2022-04-17,0.0,11,70,39,58,13.0,24.0,17,0,57,0,70,41,85,68,58,3,28,38,0.0,73,31.0,16,2,0.0,0.0,31.0,0,24,24.0,0,10,12,0,70,31,3,17,0,K,Languedoc_Roussillon
103,2022-04-24,0.0,12,55,20,38,0.0,14.0,22,30,39,17,93,59,70,44,64,0,31,52,0.0,70,0.0,6,2,24.0,0.0,28.0,0,42,0.0,0,8,8,0,63,18,0,14,21,K,Languedoc_Roussillon
104,2022-05-01,0.0,11,52,23,45,41.0,18.0,42,0,35,0,79,41,52,46,76,0,34,51,0.0,79,19.0,37,2,0.0,19.0,62.0,0,30,0.0,6,0,0,0,62,36,0,17,52,K,Languedoc_Roussillon
105,2022-05-08,0.0,6,60,29,65,0.0,18.0,0,0,34,0,68,48,100,57,66,0,20,48,38.0,76,0.0,25,2,12.0,0.0,0.0,0,48,0.0,6,17,5,58,79,36,4,0,0,K,Languedoc_Roussillon
106,2022-05-15,0.0,4,59,20,40,34.0,0.0,0,12,39,0,65,77,84,70,69,0,40,42,100.0,72,64.0,24,2,0.0,0.0,0.0,0,55,45.0,9,0,15,0,54,39,0,0,0,K,Languedoc_Roussillon
107,2022-05-22,0.0,3,73,40,56,0.0,0.0,0,12,28,0,87,60,69,100,54,9,0,41,0.0,77,33.0,13,2,0.0,0.0,0.0,0,54,28.0,4,0,0,47,46,36,4,16,21,K,Languedoc_Roussillon
108,2022-05-29,0.0,0,57,21,72,0.0,0.0,0,16,37,0,61,60,68,29,71,3,20,56,0.0,80,0.0,14,1,0.0,0.0,0.0,20,39,37.0,6,10,14,30,79,23,3,0,0,K,Languedoc_Roussillon
0,2020-05-03,10.0,5,36,29,38,40.0,0.0,34,67,24,63,54,55,64,62,57,0,65,64,66.0,34,0.0,57,100,24.0,10.0,14.0,5,64,0.0,41,81,12,81,61,100,100,59,64,J,Ile_de_France
1,2020-05-10,0.0,6,39,31,43,45.0,0.0,21,64,20,58,57,47,67,62,63,0,45,65,100.0,47,5.0,56,96,8.0,8.0,0.0,0,61,0.0,40,68,13,100,64,82,93,38,28,J,Ile_de_France
2,2020-05-17,0.0,4,35,18,53,48.0,0.0,28,28,23,50,65,43,71,73,57,0,44,61,0.0,44,0.0,45,75,41.0,16.0,0.0,5,61,15.0,47,51,9,43,69,67,73,47,0,J,Ile_de_France
3,2020-05-24,0.0,4,29,18,41,0.0,0.0,39,49,18,48,60,47,71,60,71,0,70,71,58.0,58,17.0,61,58,0.0,6.0,0.0,0,73,0.0,62,47,13,44,61,83,49,30,84,J,Ile_de_France
4,2020-05-31,0.0,4,26,13,45,29.0,0.0,33,53,25,39,61,53,79,54,67,0,42,63,36.0,72,0.0,51,43,0.0,8.0,0.0,8,91,0.0,77,43,12,45,60,75,38,28,67,J,Ile_de_France
5,2020-06-07,0.0,4,24,12,32,41.0,0.0,54,76,17,51,60,44,82,46,68,0,52,70,0.0,76,6.0,45,37,21.0,0.0,0.0,0,93,0.0,91,51,13,34,66,66,36,28,90,J,Ile_de_France
6,2020-06-14,0.0,6,21,10,34,30.0,0.0,25,29,16,10,61,48,83,65,74,0,53,56,31.0,87,5.0,57,38,8.0,20.0,0.0,8,77,0.0,76,55,18,55,60,60,20,22,65,J,Ile_de_France
7,2020-06-21,0.0,6,30,15,43,15.0,0.0,37,62,17,36,62,48,83,76,74,0,57,55,27.0,78,0.0,51,40,12.0,0.0,0.0,4,94,27.0,69,37,12,27,58,46,24,26,44,J,Ile_de_France
8,2020-06-28,0.0,5,30,12,44,19.0,0.0,50,53,17,20,68,59,90,61,78,0,55,58,0.0,85,0.0,34,36,0.0,13.0,0.0,6,63,0.0,100,46,17,18,58,55,24,27,42,J,Ile_de_France
9,2020-07-05,0.0,4,33,16,40,0.0,22.0,42,27,24,25,69,53,85,62,80,0,72,72,0.0,86,0.0,32,36,15.0,22.0,0.0,6,68,36.0,74,46,14,7,53,42,19,28,39,J,Ile_de_France
10,2020-07-12,24.0,4,34,12,45,0.0,10.0,37,57,32,48,65,65,80,73,75,1,51,47,0.0,73,8.0,21,38,12.0,12.0,15.0,0,62,0.0,49,44,12,13,56,32,20,31,46,J,Ile_de_France
11,2020-07-19,0.0,3,32,14,38,18.0,0.0,0,66,27,28,73,55,74,64,77,0,47,50,16.0,75,0.0,25,40,15.0,10.0,0.0,0,91,33.0,73,29,10,23,58,38,23,23,82,J,Ile_de_France
12,2020-07-26,0.0,3,31,24,42,96.0,0.0,27,91,22,27,70,61,76,56,80,0,64,73,39.0,76,0.0,23,34,0.0,21.0,0.0,0,86,16.0,35,45,17,7,63,39,23,30,66,J,Ile_de_France
13,2020-08-02,0.0,2,41,22,45,33.0,0.0,14,83,21,0,69,62,75,50,70,0,66,57,0.0,83,0.0,18,28,0.0,25.0,0.0,0,80,0.0,24,49,23,0,60,33,21,36,50,J,Ile_de_France
14,2020-08-09,0.0,3,29,15,39,42.0,0.0,31,53,22,64,72,76,70,59,67,0,78,69,0.0,79,0.0,21,31,13.0,16.0,14.0,0,86,0.0,28,100,21,10,56,33,22,16,47,J,Ile_de_France
15,2020-08-16,0.0,4,34,21,44,0.0,0.0,25,75,28,12,73,80,95,88,74,0,33,54,0.0,70,0.0,43,31,0.0,51.0,0.0,12,80,36.0,25,75,15,27,56,29,22,36,51,J,Ile_de_France
16,2020-08-23,14.0,9,34,30,45,0.0,0.0,30,56,28,25,70,59,90,73,77,0,43,65,0.0,55,0.0,49,29,13.0,50.0,0.0,0,73,0.0,35,86,21,10,59,41,29,23,62,J,Ile_de_France
17,2020-08-30,0.0,6,37,30,47,45.0,0.0,26,70,27,40,68,43,74,64,81,0,60,43,40.0,62,0.0,54,30,0.0,47.0,0.0,6,79,0.0,31,59,16,15,60,46,31,35,29,J,Ile_de_France
18,2020-09-06,10.0,6,49,41,71,0.0,0.0,39,81,41,50,67,49,81,77,83,0,49,47,27.0,57,0.0,44,33,0.0,38.0,27.0,0,82,16.0,29,79,25,11,79,47,28,49,0,J,Ile_de_France
19,2020-09-13,0.0,7,52,38,58,37.0,0.0,40,73,49,38,75,54,90,67,82,0,50,60,0.0,53,0.0,33,28,0.0,47.0,15.0,3,75,29.0,33,68,25,12,80,44,23,43,27,J,Ile_de_France
20,2020-09-20,0.0,4,39,44,40,18.0,8.0,45,100,39,47,69,52,90,59,77,2,52,71,44.0,49,0.0,41,32,0.0,42.0,15.0,0,90,0.0,28,52,90,18,72,32,23,58,79,J,Ile_de_France
21,2020-09-27,0.0,5,38,35,48,23.0,0.0,25,30,38,37,62,58,68,75,75,0,64,70,18.0,52,0.0,37,30,15.0,17.0,23.0,0,84,0.0,25,46,50,15,70,40,16,52,56,J,Ile_de_France
22,2020-10-04,0.0,4,42,43,39,22.0,0.0,28,69,40,47,54,57,72,80,81,0,53,77,18.0,50,5.0,52,29,19.0,32.0,12.0,13,85,23.0,21,46,81,10,63,35,19,42,26,J,Ile_de_France
23,2020-10-11,43.0,4,45,48,56,60.0,0.0,42,58,45,70,62,56,71,51,78,0,51,56,0.0,48,0.0,47,27,0.0,38.0,42.0,0,78,54.0,20,38,66,0,61,36,19,60,42,J,Ile_de_France
24,2020-10-18,0.0,6,43,58,52,41.0,14.0,36,61,46,33,60,52,76,54,77,0,50,60,28.0,48,0.0,41,31,10.0,39.0,40.0,0,70,41.0,20,41,45,0,67,30,17,60,46,J,Ile_de_France
25,2020-10-25,0.0,6,43,51,52,47.0,0.0,39,75,40,18,58,48,58,41,75,1,64,54,66.0,43,0.0,100,44,18.0,25.0,55.0,0,73,34.0,41,30,53,5,61,55,17,74,70,J,Ile_de_France
26,2020-11-01,0.0,6,44,44,41,71.0,0.0,28,89,34,59,54,53,69,81,72,0,74,60,18.0,28,8.0,77,33,14.0,19.0,73.0,0,88,29.0,13,22,21,6,56,54,12,73,17,J,Ile_de_France
27,2020-11-08,0.0,6,40,28,41,0.0,0.0,38,83,33,46,65,53,65,61,68,0,61,66,21.0,27,7.0,37,30,11.0,0.0,100.0,0,62,0.0,13,22,17,14,54,45,14,48,52,J,Ile_de_France
28,2020-11-15,0.0,4,36,22,41,28.0,8.0,32,80,29,50,59,40,77,69,74,0,77,62,0.0,36,17.0,40,24,13.0,31.0,49.0,0,62,0.0,13,19,16,6,65,38,30,40,76,J,Ile_de_France
29,2020-11-22,0.0,5,31,19,44,42.0,0.0,34,66,33,38,50,41,68,77,68,0,55,78,0.0,45,0.0,52,18,0.0,57.0,34.0,3,75,0.0,13,27,24,15,57,42,11,31,31,J,Ile_de_France
30,2020-11-29,0.0,5,29,18,46,0.0,0.0,13,64,31,66,44,35,58,83,60,0,65,55,15.0,44,0.0,28,16,0.0,18.0,41.0,5,76,0.0,23,29,17,12,63,44,11,23,26,J,Ile_de_France
31,2020-12-06,0.0,3,30,19,41,27.0,0.0,25,84,32,46,50,42,60,66,70,0,46,56,19.0,44,0.0,30,18,15.0,38.0,43.0,0,83,25.0,14,23,28,21,61,40,9,16,0,J,Ile_de_France
32,2020-12-13,0.0,5,33,28,41,0.0,0.0,24,48,35,71,54,44,73,56,77,0,72,89,0.0,54,0.0,29,17,10.0,39.0,55.0,0,64,0.0,20,21,33,5,71,39,12,26,43,J,Ile_de_France
33,2020-12-20,0.0,3,33,38,46,0.0,11.0,20,60,41,31,56,51,52,63,65,1,49,50,19.0,48,0.0,10,22,0.0,34.0,42.0,0,65,0.0,20,28,24,5,66,25,10,37,33,J,Ile_de_France
34,2020-12-27,0.0,4,38,23,44,0.0,0.0,28,41,40,24,72,43,70,72,62,0,63,47,0.0,42,0.0,16,21,13.0,29.0,37.0,0,88,0.0,11,31,33,0,68,29,10,23,0,J,Ile_de_France
35,2021-01-03,0.0,3,40,24,43,41.0,0.0,41,50,34,33,59,49,71,98,79,0,61,68,0.0,47,0.0,42,22,17.0,21.0,20.0,4,98,0.0,16,21,28,0,66,38,11,32,49,J,Ile_de_France
36,2021-01-10,0.0,6,35,29,46,0.0,0.0,75,61,30,39,54,53,61,88,90,1,74,61,21.0,48,7.0,35,24,28.0,26.0,44.0,0,79,22.0,18,31,29,6,62,38,14,28,32,J,Ile_de_France
37,2021-01-17,0.0,14,39,24,47,29.0,0.0,40,37,38,66,61,47,67,81,76,0,47,71,57.0,48,0.0,29,22,25.0,30.0,54.0,0,72,0.0,19,47,26,12,64,34,14,36,35,J,Ile_de_France
38,2021-01-24,0.0,7,42,28,51,0.0,0.0,10,54,48,31,65,49,75,71,76,0,46,78,44.0,45,0.0,37,24,20.0,20.0,0.0,0,79,0.0,53,25,39,13,58,41,10,45,40,J,Ile_de_France
39,2021-01-31,0.0,7,44,28,50,57.0,0.0,29,76,53,36,72,52,71,83,73,0,55,64,28.0,47,8.0,50,19,46.0,40.0,19.0,3,79,18.0,37,24,32,25,61,41,7,30,0,J,Ile_de_France
40,2021-02-07,0.0,6,42,24,60,0.0,8.0,33,36,43,39,55,50,69,64,78,0,63,56,23.0,36,0.0,36,16,0.0,47.0,19.0,4,74,26.0,22,12,28,5,62,38,8,27,14,J,Ile_de_France
41,2021-02-14,0.0,6,41,18,55,0.0,0.0,32,74,47,36,65,55,76,72,82,0,59,75,29.0,50,0.0,23,15,0.0,31.0,0.0,0,78,22.0,25,28,23,5,67,37,10,24,30,J,Ile_de_France
42,2021-02-21,0.0,6,43,30,47,0.0,0.0,14,56,42,35,56,49,81,66,71,0,52,62,0.0,46,0.0,25,16,10.0,22.0,0.0,0,69,0.0,21,17,29,0,58,37,12,32,44,J,Ile_de_France
43,2021-02-28,0.0,8,43,30,40,0.0,0.0,35,66,29,24,63,52,69,65,80,0,61,63,0.0,56,0.0,26,13,0.0,30.0,17.0,0,64,26.0,19,16,46,6,58,42,9,27,49,J,Ile_de_France
44,2021-03-07,0.0,9,46,31,51,26.0,0.0,32,87,34,50,60,47,77,63,88,0,62,62,0.0,51,8.0,26,13,0.0,46.0,29.0,8,89,33.0,21,21,29,0,65,32,7,35,38,J,Ile_de_France
45,2021-03-14,0.0,10,43,31,52,49.0,13.0,26,97,37,26,67,43,70,85,78,0,53,73,39.0,43,13.0,37,18,23.0,14.0,26.0,0,76,13.0,23,25,48,0,56,42,10,61,14,J,Ile_de_France
46,2021-03-21,0.0,13,46,32,58,74.0,0.0,100,80,45,74,63,54,86,76,84,0,67,65,0.0,41,9.0,39,16,23.0,44.0,15.0,5,87,20.0,19,21,39,12,62,42,12,50,48,J,Ile_de_France
47,2021-03-28,0.0,13,48,38,50,63.0,0.0,36,80,43,47,70,54,77,84,82,0,74,58,0.0,44,0.0,68,18,22.0,47.0,0.0,12,61,32.0,26,36,63,11,64,87,10,71,57,J,Ile_de_France
48,2021-04-04,0.0,11,50,32,53,28.0,0.0,26,61,42,57,65,51,82,70,74,1,71,74,0.0,47,0.0,42,14,23.0,35.0,14.0,0,66,61.0,18,22,26,0,60,44,8,34,22,J,Ile_de_France
49,2021-04-11,18.0,7,44,32,55,26.0,18.0,48,73,39,69,63,54,86,72,90,0,57,72,0.0,48,14.0,41,13,13.0,15.0,11.0,0,66,0.0,18,31,28,0,64,37,7,40,71,J,Ile_de_France
50,2021-04-18,0.0,7,43,24,39,21.0,45.0,32,69,33,62,70,47,80,80,84,0,59,76,0.0,62,0.0,39,14,12.0,33.0,0.0,0,73,29.0,24,58,41,10,84,33,7,47,17,J,Ile_de_France
51,2021-04-25,14.0,8,38,21,47,22.0,20.0,45,80,25,45,67,57,74,65,72,0,53,67,0.0,60,0.0,36,13,20.0,21.0,10.0,5,75,13.0,33,53,51,0,59,35,9,28,60,J,Ile_de_France
52,2021-05-02,0.0,8,42,22,44,0.0,0.0,41,49,22,34,55,56,77,60,75,0,74,63,0.0,66,0.0,35,10,11.0,36.0,9.0,0,73,0.0,32,77,50,0,65,51,8,34,61,J,Ile_de_France
53,2021-05-09,0.0,7,37,23,35,0.0,25.0,49,40,26,29,69,61,81,71,74,0,63,57,30.0,61,0.0,29,11,0.0,37.0,9.0,0,61,0.0,41,79,38,0,52,42,6,22,72,J,Ile_de_France
54,2021-05-16,0.0,6,33,15,33,0.0,12.0,53,63,26,33,58,56,76,93,78,0,60,67,31.0,77,26.0,36,9,0.0,55.0,19.0,15,85,48.0,41,65,33,6,57,36,7,27,0,J,Ile_de_France
55,2021-05-23,16.0,7,38,17,34,95.0,0.0,21,72,26,45,65,59,78,65,82,0,47,65,31.0,74,10.0,37,8,0.0,41.0,0.0,19,65,20.0,29,67,35,5,55,38,6,31,66,J,Ile_de_France
56,2021-05-30,0.0,6,36,19,34,0.0,0.0,24,86,32,44,58,54,73,80,74,0,59,76,0.0,80,15.0,56,7,0.0,16.0,0.0,14,94,14.0,41,78,35,5,55,46,8,31,56,J,Ile_de_France
57,2021-06-06,0.0,6,35,16,43,50.0,0.0,32,65,31,44,69,62,73,75,81,0,60,67,39.0,84,21.0,42,7,15.0,29.0,13.0,24,71,0.0,37,58,34,0,58,35,6,22,48,J,Ile_de_France
58,2021-06-13,0.0,4,36,18,41,0.0,0.0,20,61,26,55,68,61,74,59,75,0,51,53,0.0,92,25.0,30,7,31.0,49.0,0.0,9,82,0.0,20,49,35,0,51,35,7,27,84,J,Ile_de_France
59,2021-06-20,0.0,4,31,16,43,0.0,0.0,30,14,31,17,66,61,89,83,76,0,46,63,0.0,92,16.0,29,7,10.0,34.0,0.0,17,63,0.0,20,37,38,5,58,31,3,21,21,J,Ile_de_France
60,2021-06-27,10.0,4,35,19,49,22.0,25.0,15,48,30,27,60,51,85,46,80,1,56,57,0.0,79,36.0,25,7,18.0,35.0,0.0,44,64,16.0,20,38,48,6,51,33,6,16,64,J,Ile_de_France
61,2021-07-04,11.0,4,40,18,47,0.0,0.0,40,69,40,34,68,51,94,71,74,0,59,60,33.0,82,25.0,27,9,0.0,83.0,15.0,27,57,35.0,31,42,77,0,58,31,6,27,67,J,Ile_de_France
62,2021-07-11,14.0,10,37,28,46,21.0,0.0,26,69,42,62,74,67,90,71,80,0,62,62,22.0,80,34.0,22,9,0.0,99.0,52.0,100,77,0.0,23,97,100,9,56,31,9,27,53,J,Ile_de_France
63,2021-07-18,18.0,13,44,38,53,0.0,13.0,27,65,47,46,83,60,99,59,89,0,43,42,0.0,70,100.0,20,10,0.0,88.0,35.0,80,77,0.0,18,55,93,0,59,31,8,40,84,J,Ile_de_France
64,2021-07-25,0.0,14,44,27,52,29.0,16.0,25,84,45,44,77,57,100,68,85,1,54,65,31.0,81,47.0,18,9,22.0,78.0,0.0,64,78,15.0,12,60,76,0,57,32,6,24,21,J,Ile_de_France
65,2021-08-01,0.0,11,46,30,42,40.0,11.0,77,71,43,57,76,84,86,52,83,0,45,61,0.0,73,90.0,13,8,28.0,65.0,57.0,75,69,0.0,9,56,56,0,55,27,6,39,60,J,Ile_de_France
66,2021-08-08,0.0,11,46,24,51,36.0,0.0,40,71,35,58,87,80,78,69,78,0,50,57,0.0,74,54.0,20,8,0.0,80.0,54.0,55,60,23.0,12,33,35,0,53,20,5,47,65,J,Ile_de_France
67,2021-08-15,0.0,8,43,20,40,0.0,0.0,35,76,31,48,82,62,89,70,75,0,77,56,30.0,65,58.0,18,7,25.0,59.0,81.0,26,55,0.0,12,43,37,8,50,20,8,30,38,J,Ile_de_France
68,2021-08-22,0.0,8,43,30,44,86.0,0.0,17,88,40,36,86,45,81,31,74,0,65,51,0.0,60,38.0,29,6,32.0,39.0,27.0,24,58,0.0,12,38,25,8,55,26,11,25,57,J,Ile_de_France
69,2021-08-29,16.0,8,40,17,42,83.0,0.0,34,33,35,54,83,62,81,61,74,0,50,45,91.0,64,48.0,48,6,0.0,33.0,29.0,31,74,0.0,9,42,30,0,57,34,6,21,18,J,Ile_de_France
70,2021-09-05,26.0,6,38,16,40,35.0,0.0,12,34,37,0,67,62,79,66,84,0,43,62,32.0,59,32.0,33,5,14.0,62.0,36.0,21,57,12.0,9,40,18,0,100,31,5,20,0,J,Ile_de_France
71,2021-09-12,26.0,6,37,16,41,35.0,0.0,33,49,46,38,65,59,69,46,76,0,60,67,25.0,66,37.0,30,5,0.0,20.0,20.0,17,73,0.0,10,26,23,4,68,30,9,17,29,J,Ile_de_France
72,2021-09-19,18.0,6,34,21,41,0.0,21.0,17,32,55,0,60,60,77,68,78,0,41,73,42.0,62,47.0,25,4,64.0,31.0,10.0,11,84,13.0,14,21,20,0,65,34,8,8,0,J,Ile_de_France
73,2021-09-26,0.0,6,36,14,37,58.0,9.0,49,44,66,45,67,55,75,90,79,0,64,59,0.0,65,28.0,34,4,14.0,60.0,41.0,15,76,0.0,11,22,13,7,55,35,5,10,0,J,Ile_de_France
74,2021-10-03,0.0,4,38,14,40,65.0,0.0,9,48,71,62,63,60,74,47,76,0,50,66,21.0,60,13.0,28,4,9.0,41.0,17.0,12,70,28.0,10,26,18,14,61,33,8,19,16,J,Ile_de_France
75,2021-10-10,17.0,4,42,27,58,33.0,0.0,11,45,73,35,71,59,74,81,78,0,63,66,29.0,67,35.0,23,4,14.0,55.0,25.0,6,72,20.0,8,21,19,0,63,37,6,10,43,J,Ile_de_France
76,2021-10-17,0.0,3,41,29,52,0.0,0.0,24,50,80,0,58,69,78,67,82,0,61,84,24.0,70,36.0,28,4,25.0,38.0,0.0,18,100,22.0,12,22,18,0,69,38,3,12,49,J,Ile_de_France
77,2021-10-24,0.0,4,40,27,53,41.0,0.0,21,49,76,24,60,74,75,63,78,0,51,80,22.0,70,21.0,22,4,0.0,0.0,0.0,0,71,0.0,11,17,21,0,53,31,6,19,33,J,Ile_de_France
78,2021-10-31,14.0,4,38,23,41,0.0,0.0,37,57,70,29,67,63,78,72,77,0,84,59,0.0,58,16.0,16,4,38.0,14.0,33.0,5,72,0.0,7,18,10,9,60,30,4,20,40,J,Ile_de_France
79,2021-11-07,0.0,4,40,23,37,0.0,0.0,50,73,75,13,66,70,73,94,77,1,58,58,0.0,57,20.0,18,4,0.0,21.0,28.0,6,85,43.0,9,19,20,0,63,28,5,16,100,J,Ile_de_France
80,2021-11-14,0.0,6,43,19,52,55.0,0.0,50,43,64,50,68,54,76,91,78,0,73,64,32.0,61,10.0,28,6,35.0,43.0,0.0,12,81,100.0,11,17,22,5,62,23,4,20,49,J,Ile_de_France
81,2021-11-21,11.0,9,49,26,45,97.0,11.0,30,35,65,57,63,63,70,81,78,21,64,67,0.0,57,35.0,37,7,0.0,34.0,20.0,0,80,0.0,24,18,38,5,66,27,5,26,38,J,Ile_de_France
82,2021-11-28,20.0,15,54,27,59,69.0,0.0,39,54,76,52,73,66,68,54,78,100,57,80,28.0,56,25.0,39,8,0.0,70.0,28.0,14,87,0.0,31,38,70,0,64,28,7,25,45,J,Ile_de_France
83,2021-12-05,0.0,16,46,38,67,40.0,18.0,26,56,73,17,62,66,77,79,73,22,52,79,0.0,52,59.0,46,7,0.0,52.0,36.0,21,69,36.0,24,25,68,9,57,30,7,34,39,J,Ile_de_France
84,2021-12-12,0.0,20,56,39,74,0.0,0.0,19,83,70,35,62,64,84,52,77,23,50,56,18.0,61,29.0,28,7,26.0,100.0,28.0,11,78,26.0,17,31,59,10,52,30,6,31,18,J,Ile_de_France
85,2021-12-19,15.0,38,75,99,83,0.0,43.0,0,91,97,56,90,74,83,49,64,42,68,41,23.0,53,47.0,24,9,27.0,95.0,59.0,18,94,54.0,12,31,93,0,62,25,8,54,44,J,Ile_de_France
86,2021-12-26,20.0,77,96,100,100,59.0,0.0,38,72,100,85,100,100,89,66,63,49,46,43,37.0,51,47.0,71,10,32.0,94.0,89.0,29,63,28.0,14,46,99,7,56,17,7,65,70,J,Ile_de_France
